timestamp,metric,value,destination_workload,pod
2026-06-19 21:24:46,frontend_total_requests,0.0,,
2026-06-19 21:24:51,frontend_total_requests,25.06375868437253,,
2026-06-19 21:24:56,frontend_total_requests,25.06375868437253,,
2026-06-19 21:25:01,frontend_total_requests,25.063758684372523,,
2026-06-19 21:25:06,frontend_total_requests,37.395440380515005,,
2026-06-19 21:25:11,frontend_total_requests,699.8173667607505,,
2026-06-19 21:25:16,frontend_total_requests,699.8173667607505,,
2026-06-19 21:25:21,frontend_total_requests,1031.1926605504586,,
2026-06-19 21:25:26,frontend_total_requests,1720.7547169811323,,
2026-06-19 21:25:31,frontend_total_requests,1720.754716981132,,
2026-06-19 21:25:36,frontend_total_requests,2475.3050552004647,,
2026-06-19 21:25:41,frontend_total_requests,2477.0812303001585,,
2026-06-19 21:25:46,frontend_total_requests,2477.0812303001585,,
2026-06-19 21:25:51,frontend_total_requests,2842.228130471435,,
2026-06-19 21:25:56,frontend_total_requests,2951.5062934927246,,
2026-06-19 21:26:01,frontend_total_requests,2951.5062934927246,,
2026-06-19 21:26:06,frontend_total_requests,2951.5062934927246,,
2026-06-19 21:26:11,frontend_total_requests,2911.9318181818185,,
2026-06-19 21:26:16,frontend_total_requests,2911.9318181818185,,
2026-06-19 21:26:21,frontend_total_requests,2911.931818181818,,
2026-06-19 21:26:26,frontend_total_requests,2899.8531442474196,,
2026-06-19 21:26:31,frontend_total_requests,2899.8531442474196,,
2026-06-19 21:26:36,frontend_total_requests,2899.8531442474196,,
2026-06-19 21:26:41,frontend_total_requests,2755.4093598479185,,
2026-06-19 21:26:46,frontend_total_requests,2755.4093598479185,,
2026-06-19 21:26:51,frontend_total_requests,2755.4093598479185,,
2026-06-19 21:26:56,frontend_total_requests,2621.1763687138746,,
2026-06-19 21:27:01,frontend_total_requests,2621.1763687138746,,
2026-06-19 21:27:06,frontend_total_requests,2621.1763687138746,,
2026-06-19 21:27:11,frontend_total_requests,2718.0046165683507,,
2026-06-19 21:27:16,frontend_total_requests,2796.2004919006017,,
2026-06-19 21:27:21,frontend_total_requests,2796.2004919006017,,
2026-06-19 21:27:26,frontend_total_requests,2826.515127054341,,
2026-06-19 21:27:31,frontend_total_requests,2914.3826677107804,,
2026-06-19 21:27:36,frontend_total_requests,2914.3826677107804,,
2026-06-19 21:27:41,frontend_total_requests,3020.049720724502,,
2026-06-19 21:27:46,frontend_total_requests,2886.0694604639243,,
2026-06-19 21:27:51,frontend_total_requests,2886.0694604639243,,
2026-06-19 21:27:56,frontend_total_requests,2853.530441548337,,
2026-06-19 21:28:01,frontend_total_requests,2775.814683941893,,
2026-06-19 21:28:06,frontend_total_requests,2775.814683941893,,
2026-06-19 21:28:11,frontend_total_requests,2775.814683941893,,
2026-06-19 21:28:16,frontend_total_requests,2659.556946388866,,
2026-06-19 21:28:21,frontend_total_requests,2659.556946388866,,
2026-06-19 21:28:26,frontend_total_requests,2659.556946388866,,
2026-06-19 21:28:31,frontend_total_requests,2753.100905129065,,
2026-06-19 21:28:36,frontend_total_requests,2753.100905129065,,
2026-06-19 21:28:41,frontend_total_requests,2753.100905129065,,
2026-06-19 21:28:46,frontend_total_requests,2815.9374236128087,,
2026-06-19 21:28:51,frontend_total_requests,2711.2662093032477,,
2026-06-19 21:28:56,frontend_total_requests,2711.266209303248,,
2026-06-19 21:29:01,frontend_total_requests,2702.173846577185,,
2026-06-19 21:29:06,frontend_total_requests,3203.303498438385,,
2026-06-19 21:29:11,frontend_total_requests,3203.303498438385,,
2026-06-19 21:29:16,frontend_total_requests,3333.3333333333326,,
2026-06-19 21:29:21,frontend_total_requests,3736.7599967156584,,
2026-06-19 21:29:26,frontend_total_requests,3736.7599967156584,,
2026-06-19 21:29:31,frontend_total_requests,4432.763624637213,,
2026-06-19 21:29:36,frontend_total_requests,4570.844834706252,,
2026-06-19 21:29:41,frontend_total_requests,4570.844834706253,,
2026-06-19 21:29:46,frontend_total_requests,4570.844834706253,,
2026-06-19 21:29:51,frontend_total_requests,4633.234332599731,,
2026-06-19 21:29:56,frontend_total_requests,4633.234332599732,,
2026-06-19 21:30:01,frontend_total_requests,4633.234332599732,,
2026-06-19 21:30:06,frontend_total_requests,4862.5275709200505,,
2026-06-19 21:30:11,frontend_total_requests,4862.5275709200505,,
2026-06-19 21:30:16,frontend_total_requests,4862.5275709200505,,
2026-06-19 21:30:21,frontend_total_requests,4690.650581645842,,
2026-06-19 21:30:26,frontend_total_requests,4690.650581645842,,
2026-06-19 21:30:31,frontend_total_requests,4690.650581645843,,
2026-06-19 21:30:36,frontend_total_requests,4506.542178972976,,
2026-06-19 21:30:41,frontend_total_requests,4506.542178972976,,
2026-06-19 21:30:46,frontend_total_requests,4506.542178972976,,
2026-06-19 21:30:51,frontend_total_requests,4053.6378801488518,,
2026-06-19 21:30:56,frontend_total_requests,4053.6378801488518,,
2026-06-19 21:31:01,frontend_total_requests,4053.6378801488518,,
2026-06-19 21:31:06,frontend_total_requests,4201.352757544224,,
2026-06-19 21:31:11,frontend_total_requests,4201.352757544224,,
2026-06-19 21:31:16,frontend_total_requests,4201.352757544224,,
2026-06-19 21:31:21,frontend_total_requests,4334.864595714607,,
2026-06-19 21:31:26,frontend_total_requests,4372.201591511936,,
2026-06-19 21:31:31,frontend_total_requests,4372.201591511936,,
2026-06-19 21:31:36,frontend_total_requests,4622.830225204878,,
2026-06-19 21:31:41,frontend_total_requests,4428.934837910117,,
2026-06-19 21:31:46,frontend_total_requests,4428.934837910117,,
2026-06-19 21:31:51,frontend_total_requests,4243.26504274883,,
