timestamp,metric,value,destination_workload,pod
2026-05-03 23:20:45,frontend_total_requests,434.49139770605495,,
2026-05-03 23:20:50,frontend_total_requests,543.5204721259003,,
2026-05-03 23:20:55,frontend_total_requests,652.5495465457456,,
2026-05-03 23:21:00,frontend_total_requests,835.0328642872673,,
2026-05-03 23:21:05,frontend_total_requests,954.9347063026123,,
2026-05-03 23:21:10,frontend_total_requests,1074.8365483179573,,
2026-05-03 23:21:15,frontend_total_requests,1360.4198292119593,,
2026-05-03 23:21:20,frontend_total_requests,1497.3045366897634,,
2026-05-03 23:21:25,frontend_total_requests,1634.1892441675673,,
2026-05-03 23:21:30,frontend_total_requests,1798.3041898313504,,
2026-05-03 23:21:35,frontend_total_requests,2083.864312154864,,
2026-05-03 23:21:40,frontend_total_requests,2083.864312154864,,
2026-05-03 23:21:45,frontend_total_requests,2367.245657568238,,
2026-05-03 23:21:50,frontend_total_requests,2508.4674005080437,,
2026-05-03 23:21:55,frontend_total_requests,2508.4674005080437,,
2026-05-03 23:22:00,frontend_total_requests,2707.816377171215,,
2026-05-03 23:22:05,frontend_total_requests,2797.417892628043,,
2026-05-03 23:22:10,frontend_total_requests,2797.417892628043,,
2026-05-03 23:22:15,frontend_total_requests,2893.9926034123755,,
2026-05-03 23:22:20,frontend_total_requests,3005.2779956334653,,
2026-05-03 23:22:25,frontend_total_requests,3005.2779956334653,,
2026-05-03 23:22:30,frontend_total_requests,3005.2779956334653,,
2026-05-03 23:22:35,frontend_total_requests,2939.41114445616,,
2026-05-03 23:22:40,frontend_total_requests,2939.41114445616,,
2026-05-03 23:22:45,frontend_total_requests,2939.4111444561604,,
2026-05-03 23:22:50,frontend_total_requests,3138.735680950361,,
2026-05-03 23:22:55,frontend_total_requests,3138.7356809503603,,
2026-05-03 23:23:00,frontend_total_requests,3138.7356809503603,,
2026-05-03 23:23:05,frontend_total_requests,3089.607965152458,,
2026-05-03 23:23:10,frontend_total_requests,2892.9440389294405,,
2026-05-03 23:23:15,frontend_total_requests,2892.9440389294405,,
2026-05-03 23:23:20,frontend_total_requests,3024.144681644449,,
2026-05-03 23:23:25,frontend_total_requests,2951.6118776626186,,
2026-05-03 23:23:30,frontend_total_requests,2951.6118776626186,,
2026-05-03 23:23:35,frontend_total_requests,2651.336233685519,,
2026-05-03 23:23:40,frontend_total_requests,2565.5775891753933,,
2026-05-03 23:23:45,frontend_total_requests,2565.5775891753933,,
2026-05-03 23:23:50,frontend_total_requests,2587.2192363851004,,
2026-05-03 23:23:55,frontend_total_requests,2635.839620242434,,
2026-05-03 23:24:00,frontend_total_requests,2635.839620242434,,
2026-05-03 23:24:05,frontend_total_requests,2635.839620242434,,
2026-05-03 23:24:10,frontend_total_requests,2561.202932769976,,
2026-05-03 23:24:15,frontend_total_requests,2486.5126992786563,,
2026-05-03 23:24:20,frontend_total_requests,2486.512699278657,,
