timestamp,metric,value,pod
2026-06-17 21:47:56,memory_usage_bytes,268931072.0,adservice-565985f668-6vrln
2026-06-17 21:48:01,memory_usage_bytes,268931072.0,adservice-565985f668-6vrln
2026-06-17 21:48:06,memory_usage_bytes,268935168.0,adservice-565985f668-6vrln
2026-06-17 21:48:11,memory_usage_bytes,268935168.0,adservice-565985f668-6vrln
2026-06-17 21:48:16,memory_usage_bytes,268935168.0,adservice-565985f668-6vrln
2026-06-17 21:48:21,memory_usage_bytes,268959744.0,adservice-565985f668-6vrln
2026-06-17 21:48:26,memory_usage_bytes,268959744.0,adservice-565985f668-6vrln
2026-06-17 21:48:31,memory_usage_bytes,269574144.0,adservice-565985f668-6vrln
2026-06-17 21:48:36,memory_usage_bytes,270544896.0,adservice-565985f668-6vrln
2026-06-17 21:48:41,memory_usage_bytes,270544896.0,adservice-565985f668-6vrln
2026-06-17 21:48:46,memory_usage_bytes,272039936.0,adservice-565985f668-6vrln
2026-06-17 21:48:51,memory_usage_bytes,272039936.0,adservice-565985f668-6vrln
2026-06-17 21:48:56,memory_usage_bytes,272039936.0,adservice-565985f668-6vrln
2026-06-17 21:49:01,memory_usage_bytes,274087936.0,adservice-565985f668-6vrln
2026-06-17 21:49:06,memory_usage_bytes,274087936.0,adservice-565985f668-6vrln
2026-06-17 21:49:11,memory_usage_bytes,274591744.0,adservice-565985f668-6vrln
2026-06-17 21:49:16,memory_usage_bytes,274894848.0,adservice-565985f668-6vrln
2026-06-17 21:49:21,memory_usage_bytes,274894848.0,adservice-565985f668-6vrln
2026-06-17 21:49:26,memory_usage_bytes,274894848.0,adservice-565985f668-6vrln
2026-06-17 21:49:31,memory_usage_bytes,274903040.0,adservice-565985f668-6vrln
2026-06-17 21:49:36,memory_usage_bytes,274903040.0,adservice-565985f668-6vrln
2026-06-17 21:49:41,memory_usage_bytes,276107264.0,adservice-565985f668-6vrln
2026-06-17 21:49:46,memory_usage_bytes,276107264.0,adservice-565985f668-6vrln
2026-06-17 21:49:51,memory_usage_bytes,276639744.0,adservice-565985f668-6vrln
2026-06-17 21:49:56,memory_usage_bytes,276639744.0,adservice-565985f668-6vrln
2026-06-17 21:50:01,memory_usage_bytes,276639744.0,adservice-565985f668-6vrln
2026-06-17 21:50:06,memory_usage_bytes,276639744.0,adservice-565985f668-6vrln
2026-06-17 21:50:11,memory_usage_bytes,277721088.0,adservice-565985f668-6vrln
2026-06-17 21:50:16,memory_usage_bytes,277721088.0,adservice-565985f668-6vrln
2026-06-17 21:50:21,memory_usage_bytes,277721088.0,adservice-565985f668-6vrln
2026-06-17 21:50:26,memory_usage_bytes,277536768.0,adservice-565985f668-6vrln
2026-06-17 21:50:31,memory_usage_bytes,277536768.0,adservice-565985f668-6vrln
2026-06-17 21:50:36,memory_usage_bytes,277565440.0,adservice-565985f668-6vrln
2026-06-17 21:50:41,memory_usage_bytes,277565440.0,adservice-565985f668-6vrln
2026-06-17 21:50:46,memory_usage_bytes,278130688.0,adservice-565985f668-6vrln
2026-06-17 21:50:51,memory_usage_bytes,278130688.0,adservice-565985f668-6vrln
2026-06-17 21:50:56,memory_usage_bytes,278159360.0,adservice-565985f668-6vrln
2026-06-17 21:51:01,memory_usage_bytes,278159360.0,adservice-565985f668-6vrln
2026-06-17 21:51:06,memory_usage_bytes,278159360.0,adservice-565985f668-6vrln
2026-06-17 21:51:11,memory_usage_bytes,274354176.0,adservice-565985f668-6vrln
2026-06-17 21:51:16,memory_usage_bytes,274354176.0,adservice-565985f668-6vrln
2026-06-17 21:51:21,memory_usage_bytes,274354176.0,adservice-565985f668-6vrln
2026-06-17 21:51:26,memory_usage_bytes,274784256.0,adservice-565985f668-6vrln
2026-06-17 21:51:31,memory_usage_bytes,274825216.0,adservice-565985f668-6vrln
2026-06-17 21:51:36,memory_usage_bytes,274825216.0,adservice-565985f668-6vrln
2026-06-17 21:51:41,memory_usage_bytes,274698240.0,adservice-565985f668-6vrln
2026-06-17 21:51:46,memory_usage_bytes,274698240.0,adservice-565985f668-6vrln
2026-06-17 21:51:51,memory_usage_bytes,274702336.0,adservice-565985f668-6vrln
2026-06-17 21:51:56,memory_usage_bytes,274837504.0,adservice-565985f668-6vrln
2026-06-17 21:52:01,memory_usage_bytes,274837504.0,adservice-565985f668-6vrln
2026-06-17 21:52:06,memory_usage_bytes,274968576.0,adservice-565985f668-6vrln
2026-06-17 21:52:11,memory_usage_bytes,275271680.0,adservice-565985f668-6vrln
2026-06-17 21:52:16,memory_usage_bytes,275271680.0,adservice-565985f668-6vrln
2026-06-17 21:52:21,memory_usage_bytes,275419136.0,adservice-565985f668-6vrln
2026-06-17 21:52:26,memory_usage_bytes,275668992.0,adservice-565985f668-6vrln
