timestamp,run_name,users,service,frontend_rps,service_rps,predicted_rps,cpu_usage_cores,memory_usage_bytes,latency_p95_ms,latency_avg_ms,actual_replicas,predicted_replicas,actual_replicas_raw,predicted_replicas_raw,absolute_error,prediction_status
2026-05-04 00:05:50,run_300_users,300,currencyservice,55.06783719074222,259.2570425345144,54.826444253648965,0.4254779126407425,135856128.0,1246.7803030303012,443.666733413934,3.0,3.0,3.0,2.9719272,0.0,correct
2026-05-03 23:22:50,run_100_users,100,cartservice,52.31226134917268,56.128293241695296,52.31226134917267,0.199678404695119,148672512.0,48.19694244604312,22.89246523863209,2.0,2.0,2.0,1.6213557,0.0,correct
2026-05-04 00:33:45,run_400_users,400,checkoutservice,42.89471487016783,3.8199807957249607,42.894714870167824,0.1420053827977532,63709184.0,3410.714285714287,1135.7247191011236,2.0,1.0,2.0,1.0446379,1.0,under_scaled
2026-05-03 23:44:40,run_200_users,200,currencyservice,47.13106502919267,245.6613650090597,47.13106502919267,0.4563918003711372,124272640.0,792.3229912490053,250.02845878718912,3.0,3.0,3.0,3.0127773,0.0,correct
2026-05-04 00:35:50,run_400_users,400,paymentservice,33.23262839879154,2.4533080088635644,34.808271935699935,0.0374382640212154,113291264.0,34.68749999999989,11.660852713178407,1.0,1.0,1.0,1.0007532,0.0,correct
2026-05-03 23:44:05,run_200_users,200,currencyservice,51.56042188611549,269.0672416225039,48.80604534005038,0.4619333662683739,125120512.0,832.7966607036373,275.36182096962614,3.0,3.0,3.0,3.0313048,0.0,correct
2026-05-04 00:03:10,run_300_users,300,shippingservice,33.001456533450394,9.737214917094,36.74307428291248,0.0513403889563475,57589760.0,39.21874999999999,8.031089108910878,1.0,1.0,1.0,1.0159779,0.0,correct
2026-05-04 00:32:55,run_400_users,400,recommendationservice,43.00353787971209,23.01881264779124,36.2040051297228,0.4157610814116113,115687424.0,998.9503816793892,348.2571733561062,3.0,3.0,3.0,2.97356,0.0,correct
2026-05-04 00:27:40,run_400_users,400,adservice,32.49229642737285,20.849469343325445,32.88537218454324,0.0948430414162858,245497856.0,46.87499999999999,15.0402427184466,2.0,2.0,2.0,2.0206642,0.0,correct
2026-05-04 00:28:10,run_400_users,400,shippingservice,30.97336408982472,9.108832807570977,32.14545896066051,0.055115597610204,63713280.0,32.54999999999999,8.325266524520261,1.0,1.0,1.0,1.0090915,0.0,correct
2026-05-04 00:00:55,run_300_users,300,adservice,9.564906140629972,3.6986219650420566,9.56490614062997,0.0385673911338029,242327552.0,31.35416666666667,7.5064245810057155,2.0,2.0,2.0,2.149907,0.0,correct
2026-05-04 00:28:05,run_400_users,400,cartservice,30.97336408982472,35.229176934450464,30.97336408982472,0.1634577946213632,211771392.0,90.45454545454548,28.600177095631445,2.0,2.0,2.0,1.6888307,0.0,correct
2026-05-04 00:34:05,run_400_users,400,frontend,42.56032171581771,42.45255129190564,42.56032171581769,0.5838015703026288,198586368.0,27317.55915317559,8255.359331476324,5.0,5.0,5.0,4.7539263,0.0,correct
2026-05-04 00:27:20,run_400_users,400,emailservice,31.783562102443923,2.426422908779049,31.86461350815673,0.0586720557765511,115548160.0,77.08333333333341,15.311739130434706,1.0,1.0,1.0,1.0081068,0.0,correct
2026-05-04 00:36:10,run_400_users,400,cartservice,34.05865657521287,36.13719482059899,34.27000731673555,0.1641058559474218,214011904.0,195.7254464285714,43.48531371460309,2.0,2.0,2.0,1.6583854,0.0,correct
2026-05-03 23:21:25,run_100_users,100,shippingservice,27.236487402792783,7.878395977230674,29.971736497189177,0.046040144385376,54476800.0,22.0,5.529725609756096,1.0,1.0,1.0,1.0296098,0.0,correct
2026-05-03 23:39:15,run_200_users,200,productcatalogservice,24.288241917323464,94.8344942365777,24.288241917323464,0.2131547797858933,60977152.0,25.0999999999998,8.469881889763784,2.0,2.0,2.0,2.027626,0.0,correct
2026-05-03 23:42:50,run_200_users,200,shippingservice,57.2508605579372,16.089527027027028,57.2508605579372,0.0655412861008002,56385536.0,14.034999999999968,2.993385214007779,1.0,1.0,1.0,1.0068359,0.0,correct
2026-05-03 23:39:10,run_200_users,200,cartservice,18.739982739489584,17.9694242386882,24.288241917323464,0.1257373025722624,157626368.0,49.826923076923066,18.49498269896192,2.0,2.0,2.0,1.7988844,0.0,correct
2026-05-04 00:34:25,run_400_users,400,currencyservice,42.23908997762583,195.59626121322376,40.73363190445724,0.4837634208342392,156139520.0,2257.856408498972,735.8366893111141,3.0,3.0,3.0,3.0838568,0.0,correct
2026-05-04 00:02:30,run_300_users,300,shippingservice,25.988836204309468,8.924999230603515,25.988836204309468,0.0567089793117761,56709120.0,38.70192307692311,9.015636363636348,1.0,1.0,1.0,0.9929208,0.0,correct
2026-05-04 00:30:20,run_400_users,400,recommendationservice,31.940399056846783,16.13095002179858,33.71647509578544,0.3643714358786561,115490816.0,931.2138728323698,306.0287990196078,3.0,3.0,3.0,2.943433,0.0,correct
2026-05-04 00:03:55,run_300_users,300,adservice,60.943863626821184,37.237615449202345,60.943863626821184,0.1104654727508732,247455744.0,48.210900473933634,14.30468574635242,2.0,2.0,2.0,2.04143,0.0,correct
2026-05-04 00:08:35,run_300_users,300,paymentservice,36.19097021327535,2.873104549082203,37.21230372123038,0.0296888380286813,107814912.0,40.625,10.152666666666676,1.0,1.0,1.0,0.9890581,0.0,correct
2026-05-04 00:30:40,run_400_users,400,currencyservice,32.95322175219177,159.06303654648025,31.812224472774936,0.4613349026659603,149819392.0,2199.507658643326,667.5600946659439,3.0,3.0,3.0,3.0367274,0.0,correct
2026-05-04 00:25:50,run_400_users,400,frontend,22.25959635931936,23.61940753382909,22.25959635931936,0.681394697153888,139829248.0,4938.793103448275,1876.8190661478595,4.0,5.0,4.0,4.8851604,1.0,over_scaled
2026-05-04 00:25:00,run_400_users,400,frontend,16.166233330537615,16.524073142090252,16.166233330537615,0.4534224176213973,133033984.0,2338.75,935.1055718475076,4.0,5.0,4.0,4.587826,1.0,over_scaled
2026-05-03 23:22:25,run_100_users,100,currencyservice,50.08796659389109,235.01483679525225,50.08796659389109,0.4410743172297839,123863040.0,493.6718175128768,156.26524614254228,3.0,3.0,3.0,2.9453669,0.0,correct
2026-05-03 23:45:15,run_200_users,200,recommendationservice,43.92421865572584,21.901643395527,43.92421865572584,0.4036675366950851,115552256.0,497.1374045801525,178.19159420289813,3.0,3.0,3.0,2.9867873,0.0,correct
2026-05-03 23:19:30,run_100_users,100,productcatalogservice,3.693358162631906,32.32876413983155,3.693358162631906,0.0098194768762417,54210560.0,20.24216458333026,4.221515961709348,1.0,2.0,1.0,1.6001203,1.0,over_scaled
2026-05-04 00:37:30,run_400_users,400,cartservice,45.687589115068405,50.35796626622983,48.70116332402118,0.157772176134147,214011904.0,49.34912854030499,21.16437613019881,1.0,2.0,1.0,1.6091866,1.0,over_scaled
2026-05-03 23:42:35,run_200_users,200,checkoutservice,53.0588401184457,3.807029912377884,55.7307121661721,0.1275170304578534,59191296.0,1971.875,591.4021164021165,1.0,1.0,1.0,1.0159009,0.0,correct
2026-05-04 00:06:05,run_300_users,300,cartservice,52.01705201705202,57.82277204847619,52.01705201705202,0.1455252741960321,179122176.0,47.28371501272264,26.316382373845,1.0,2.0,1.0,1.6086578,1.0,over_scaled
2026-05-03 23:41:35,run_200_users,200,emailservice,56.94556264321545,4.489902752330521,58.88696240537911,0.0532570420976849,114757632.0,24.615384615384613,6.818409090909096,1.0,1.0,1.0,1.0030268,0.0,correct
2026-05-03 23:40:40,run_200_users,200,currencyservice,43.7010946364921,191.1004158486901,43.7010946364921,0.4763829003981237,122748928.0,1773.2182628062358,442.4737071937484,3.0,3.0,3.0,2.9723792,0.0,correct
2026-05-04 00:09:15,run_300_users,300,paymentservice,41.16151534889584,2.8528482468787386,41.16151534889584,0.0235167342123313,108269568.0,37.77777777777778,7.716477272727223,1.0,1.0,1.0,0.9942941,0.0,correct
2026-05-03 23:40:05,run_200_users,200,currencyservice,32.77266476250926,161.86365367525707,32.77266476250926,0.468072284577693,119996416.0,1339.839034205228,377.8711563475547,3.0,3.0,3.0,2.9666321,0.0,correct
2026-05-03 23:20:45,run_100_users,100,recommendationservice,7.241523295100917,5.711350354420817,9.05867453543167,0.0764818057656105,105492480.0,98.7691432685704,41.12552989515839,2.0,2.0,2.0,1.945652,0.0,correct
2026-05-04 00:01:10,run_300_users,300,frontend,22.035037600302484,22.72775012078056,22.035037600302484,0.5541712776226119,123674624.0,3812.5,1218.781773879142,5.0,5.0,5.0,4.7224464,0.0,correct
2026-05-04 00:34:30,run_400_users,400,cartservice,40.73363190445724,43.69020778745963,39.167589808514,0.1719024566241341,215207936.0,224.2647058823528,58.547923875432616,1.0,2.0,1.0,1.6204791,1.0,over_scaled
2026-05-04 00:05:55,run_300_users,300,checkoutservice,54.826444253648965,4.014218299932586,52.01705201705202,0.1309968163186925,63021056.0,2562.4999999999927,859.4262820512822,1.0,1.0,1.0,1.0026037,0.0,correct
2026-05-04 00:29:20,run_400_users,400,currencyservice,37.27744244593406,184.3896347174524,37.10884566472784,0.4689137903941062,153350144.0,955.9857221306976,339.3644465187768,3.0,3.0,3.0,3.0504699,0.0,correct
2026-05-03 23:24:35,run_100_users,100,frontend,43.59131556138088,43.63544111118158,42.626300148588406,0.7610067568094397,94367744.0,4708.5137085137085,2067.640146502836,5.0,5.0,5.0,4.9235477,0.0,correct
2026-05-04 00:05:05,run_300_users,300,productcatalogservice,49.170665993095895,219.3032312388169,49.003322259136205,0.2712736003458377,62472192.0,47.93236301369862,15.25236522583779,2.0,2.0,2.0,2.034657,0.0,correct
2026-05-03 23:24:10,run_100_users,100,paymentservice,42.68671554616627,2.2685602411510613,41.44187832131095,0.0248333959059787,87576576.0,13.75,4.026666666666666,1.0,1.0,1.0,0.9792579,0.0,correct
2026-05-03 23:24:25,run_100_users,100,emailservice,42.164571853136025,2.693164933135215,43.59131556138088,0.0490251224304377,114442240.0,35.17857142857144,7.622891566265069,1.0,1.0,1.0,0.9985794,0.0,correct
2026-05-04 00:08:10,run_300_users,300,productcatalogservice,39.475343675116655,169.2199060571639,39.475343675116655,0.2370270285253996,62832640.0,44.7613065326633,13.382783714075163,2.0,2.0,2.0,1.964548,0.0,correct
2026-05-03 23:39:20,run_200_users,200,shippingservice,24.288241917323464,7.579565331027966,31.8964449399232,0.0412123736766041,56487936.0,20.924999999999983,5.169387755102043,1.0,1.0,1.0,1.0451581,0.0,correct
2026-05-04 00:01:15,run_300_users,300,emailservice,22.035037600302484,2.205558006175562,29.257521391112338,0.0456420334179676,118005760.0,36.96428571428572,8.338172043010761,1.0,1.0,1.0,1.0327284,0.0,correct
2026-05-03 23:39:20,run_200_users,200,paymentservice,24.288241917323464,1.7493414835220074,31.8964449399232,0.0328934086111489,88215552.0,24.95312499999999,8.537654320987658,1.0,1.0,1.0,1.0289544,0.0,correct
2026-05-04 00:33:20,run_400_users,400,paymentservice,36.58078256148996,2.922816760266394,31.887406146457128,0.0355548442896262,112254976.0,39.999999999999936,11.1596428571429,1.0,1.0,1.0,0.99871624,0.0,correct
2026-05-03 23:42:20,run_200_users,200,recommendationservice,57.03108479593994,29.629472971829795,54.2273149581914,0.4323656410496562,109756416.0,465.32451923076906,146.38943355119824,3.0,3.0,3.0,3.0548663,0.0,correct
2026-05-03 23:38:30,run_200_users,200,currencyservice,0.3380734041878843,0.0422547114003211,0.3380734041878843,0.0266005525650677,95232000.0,422.5961538461541,122.1655268022154,2.0,2.0,2.0,2.2036881,0.0,correct
2026-05-04 00:28:10,run_400_users,400,currencyservice,30.97336408982472,159.7936580185101,32.14545896066051,0.4434966371346434,151543808.0,938.4079118028534,334.8386333269731,3.0,3.0,3.0,3.012579,0.0,correct
