run_name,users,timestamp,service,frontend_rps,frontend_total_requests_1m,service_rps,cpu_usage_cores,memory_usage_bytes,latency_avg_ms,latency_p95_ms,service_rps_was_missing,latency_avg_was_missing,latency_p95_was_missing,predicted_rps,rps_lag_1,rps_lag_2,rps_lag_3,service_rps_lag_1,rps_rolling_mean_3,future_cpu_usage_cores,future_memory_usage_bytes,required_replicas,svc_adservice,svc_cartservice,svc_checkoutservice,svc_currencyservice,svc_emailservice,svc_frontend,svc_paymentservice,svc_productcatalogservice,svc_recommendationservice,svc_shippingservice
run_100_users,100,2026-05-03 23:25:05,currencyservice,39.47563795261227,2368.538277156736,188.04488471247052,0.4804837833211228,122671104.0,185.37227521166008,479.8182441700959,False,False,False,26.91182084234635,39.47563795261227,39.91661999875552,39.640004044898376,188.04488471247052,39.62263196799335,0.363913934663277,122281984.0,3,False,False,False,True,False,False,False,False,False,False
run_100_users,100,2026-05-03 23:25:10,currencyservice,39.47563795261227,2368.538277156736,166.22075659532106,0.4604736170932059,122671104.0,214.21870439580005,498.0040073982736,False,False,False,26.91182084234635,39.47563795261227,39.47563795261227,39.91661999875552,188.04488471247052,39.47563795261227,0.363913934663277,122281984.0,3,False,False,False,True,False,False,False,False,False,False
run_100_users,100,2026-05-03 23:25:15,currencyservice,36.12096322568601,2167.257793541161,162.71097046413502,0.3991031193068122,122671104.0,210.0985151552337,494.7263222632226,False,False,False,21.49099617454048,39.47563795261227,39.47563795261227,39.47563795261227,166.22075659532106,38.35741304363685,0.2457542104320368,122314752.0,2,False,False,False,True,False,False,False,False,False,False
run_100_users,100,2026-05-03 23:25:20,currencyservice,35.15640848784842,2109.3845092709053,162.71097046413502,0.4234420981651233,122359808.0,210.0985151552337,494.7263222632226,False,False,False,13.99578708579762,36.12096322568601,39.47563795261227,39.47563795261227,162.71097046413502,36.917669888715565,0.2457542104320368,122314752.0,2,False,False,False,True,False,False,False,False,False,False
run_100_users,100,2026-05-03 23:25:25,currencyservice,35.15640848784842,2109.3845092709053,166.7029515130781,0.4498271338228241,122335232.0,201.3204867765427,477.7973145780051,False,False,False,13.99578708579762,35.15640848784842,36.12096322568601,39.47563795261227,162.71097046413502,35.47792673379428,0.2089737099009171,122331136.0,2,False,False,False,True,False,False,False,False,False,False
run_100_users,100,2026-05-03 23:25:30,currencyservice,35.766491462694,2145.98948776164,135.0921468411342,0.4681258502443902,122335232.0,209.28583478766743,490.3431372549019,False,False,False,3.693358162631906,35.15640848784842,35.15640848784842,36.12096322568601,166.7029515130781,35.35976947946361,0.0310827091639588,122630144.0,1,False,False,False,True,False,False,False,False,False,False
run_100_users,100,2026-05-03 23:20:45,emailservice,7.241523295100917,434.49139770605495,0.7059157605008626,0.0225152615083483,113528832.0,8.691379310344828,37.916666666666686,True,True,True,22.673663820199323,7.241523295100917,7.241523295100917,7.241523295100917,0.7059157605008626,9.05867453543167,0.0437454200132691,113737728.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:20:50,emailservice,9.05867453543167,543.5204721259003,0.7059157605008626,0.0242253342330865,113532928.0,8.691379310344828,37.916666666666686,True,True,True,24.955075611496056,7.241523295100917,7.241523295100917,7.241523295100917,0.7059157605008626,9.05867453543167,0.0456934244277247,113823744.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:20:55,emailservice,10.875825775762426,652.5495465457456,0.7059157605008626,0.0289320905806215,113532928.0,8.691379310344828,37.916666666666686,True,True,True,27.236487402792783,9.05867453543167,7.241523295100917,7.241523295100917,0.7059157605008626,9.05867453543167,0.0480247468079146,113823744.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:21:00,emailservice,13.917214404787789,835.0328642872673,0.7059157605008626,0.033898910669013,113639424.0,8.691379310344828,37.916666666666686,False,False,False,29.971736497189177,10.875825775762426,9.05867453543167,7.241523295100917,0.7059157605008626,11.283904905327296,0.0480058216909943,113930240.0,1,False,False,False,False,True,False,False,False,False,False
