timestamp,metric,value,destination_workload,pod,run_name,users
2026-05-02 20:47:25,memory_usage_bytes,115806208.0,,emailservice-6455d79945-458lq,run_100_users,100
2026-05-02 20:47:25,memory_usage_bytes,51789824.0,,frontend-8458fc6455-zjdml,run_100_users,100
2026-05-02 20:47:25,memory_usage_bytes,34746368.0,,istio-gateway-istio-9d8f6f899-px5ks,run_100_users,100
2026-05-02 20:47:25,memory_usage_bytes,85909504.0,,paymentservice-58d9fd859c-7cj7m,run_100_users,100
2026-05-02 20:47:25,memory_usage_bytes,57069568.0,,productcatalogservice-7ddb868fc5-xvgsj,run_100_users,100
2026-05-02 20:47:25,memory_usage_bytes,106766336.0,,recommendationservice-94f9b5b49-hjh8n,run_100_users,100
2026-05-02 20:47:25,memory_usage_bytes,47501312.0,,redis-cart-54b58b4c89-4r98z,run_100_users,100
2026-05-02 20:47:25,memory_usage_bytes,56471552.0,,shippingservice-85d895c87-f4rxc,run_100_users,100
2026-05-02 20:47:30,cpu_usage_cores,0.0068451194455969,,adservice-77f6b8b6ff-rmgl7,run_100_users,100
2026-05-02 20:47:30,cpu_usage_cores,0.0077281134406106,,cartservice-59fbcb7b44-vcwrm,run_100_users,100
2026-05-02 20:47:30,cpu_usage_cores,0.0054353978416778,,checkoutservice-7b84548875-qz7dk,run_100_users,100
2026-05-02 20:47:30,cpu_usage_cores,0.0061737473319206,,currencyservice-74bfdb9755-d6g9w,run_100_users,100
2026-05-02 20:47:30,cpu_usage_cores,0.0098616768616892,,emailservice-6455d79945-458lq,run_100_users,100
2026-05-02 20:47:30,cpu_usage_cores,0.0054118574491197,,frontend-8458fc6455-zjdml,run_100_users,100
2026-05-02 20:47:30,cpu_usage_cores,0.0033551990842214,,istio-gateway-istio-9d8f6f899-px5ks,run_100_users,100
2026-05-02 20:47:30,cpu_usage_cores,0.0059580625311535,,paymentservice-58d9fd859c-7cj7m,run_100_users,100
2026-05-02 20:47:30,cpu_usage_cores,0.0055546221646171,,productcatalogservice-7ddb868fc5-xvgsj,run_100_users,100
2026-05-02 20:47:30,cpu_usage_cores,0.0112292589684289,,recommendationservice-94f9b5b49-hjh8n,run_100_users,100
2026-05-02 20:47:30,cpu_usage_cores,0.0097312230698609,,redis-cart-54b58b4c89-4r98z,run_100_users,100
2026-05-02 20:47:30,cpu_usage_cores,0.0063377322801368,,shippingservice-85d895c87-f4rxc,run_100_users,100
2026-05-02 20:47:30,latency_avg_ms,,cartservice,,run_100_users,100
2026-05-02 20:47:30,latency_avg_ms,,currencyservice,,run_100_users,100
2026-05-02 20:47:30,latency_avg_ms,,productcatalogservice,,run_100_users,100
2026-05-02 20:47:30,latency_p95_ms,,cartservice,,run_100_users,100
2026-05-02 20:47:30,latency_p95_ms,,currencyservice,,run_100_users,100
